ID,Fwy,Dir,District,County,City,State_PM,Abs_PM,Latitude,Longitude,Length,Type,Lanes
764915,101,N,7,111,78582.0,8.06,47.608999999999995,34.191041999999996,-118.94195900000001,1.475,ML,4
764921,101,N,7,111,10046.0,10.81,50.358999999999995,34.205441,-118.984481,2.105,ML,3
764927,101,S,7,111,10046.0,10.82,50.342,34.205276,-118.984649,2.31,ML,4
764932,101,N,7,111,10046.0,12.27,51.818999999999996,34.213623999999996,-119.007232,3.23,ML,3
764937,101,S,7,111,10046.0,12.32,51.842,34.213685,-119.00800900000002,3.25,ML,3
764941,10,W,7,37,44000.0,S.18,16.419,34.053988000000004,-118.22206899999999,0.672,ML,3
764949,101,N,7,37,44000.0,9.21,10.558,34.128774,-118.34684299999999,0.38,ML,5
764958,101,N,7,37,394.0,33.77,35.129,34.143303,-118.739457,1.04,ML,4
764963,101,N,7,37,394.0,34.98,36.339,34.146034,-118.760227,0.715,ML,4
765098,10,E,7,37,,20.66,19.16,34.059092,-118.176399,0.37,ML,4
765099,101,N,7,37,44000.0,17.4,18.776,34.163563,-118.472068,0.225,ML,6
765100,101,S,7,37,394.0,33.98,35.312,34.143066999999995,-118.743123,0.57,ML,4
765101,101,N,7,37,84438.0,37.48,38.839,34.148901,-118.80316100000002,0.71,ML,4
765106,101,S,7,111,78582.0,6.22,45.742,34.184275,-118.911709,0.82,ML,3
765150,101,S,7,111,78582.0,.48,40.001999999999995,34.1557,-118.822425,0.48700000000000004,ML,5
765153,405,S,7,37,36546.0,22.4,46.172,33.947774,-118.36856200000001,0.35,ML,4
765164,101,N,7,37,44000.0,4.2,5.547999999999999,34.078907,-118.288793,0.335,ML,4
765171,405,S,7,37,44000.0,40,63.772,34.168246,-118.468752,0.495,ML,4
765176,101,N,7,37,44000.0,9.66,11.008,34.133337,-118.352345,0.31,ML,5
765265,405,S,7,37,44000.0,41.31,65.082,34.185796,-118.47407,0.29,ML,4
765273,405,S,7,37,44000.0,41.48,65.252,34.188237,-118.474342,0.475,ML,4
765444,101,S,7,37,90310.0,28.42,29.752,34.152479,-118.654183,0.54,ML,4
765451,10,E,7,37,884.0,22.397,20.897,34.068993,-118.14975600000001,0.45,ML,4
765456,60,W,7,37,58072.0,R27.866,28.006999999999998,34.024941999999996,-117.77381299999999,1.145,ML,4
765461,60,W,7,37,58072.0,R30.194,30.335,34.025040999999995,-117.73416,0.49700000000000005,ML,4
765467,91,E,7,37,4982.0,R14.21,8.208,33.876929,-118.14969099999999,0.45,ML,5
765472,101,N,7,37,84438.0,37.7,39.059,34.150034000000005,-118.80684299999999,0.6509999999999999,ML,4
765476,105,E,7,37,44000.0,R7.55,7.55,33.928419,-118.27796200000002,0.18,ML,3
765477,210,E,7,37,3386.0,R39.64,39.929,34.120571000000005,-117.90685900000001,0.33,ML,4
765486,210,E,7,37,3386.0,R40.564,40.853,34.120787,-117.890798,0.4,ML,4
765501,605,S,7,37,3666.0,21.951,24.003,34.089665000000004,-117.99394,0.5489999999999999,ML,4
765506,10,E,7,37,70000.0,R4.5,2.345,34.028077,-118.449505,0.155,ML,4
765591,91,W,7,37,11530.0,R7.81,1.808,33.873665,-118.25955400000001,0.36,ML,4
765604,170,N,7,37,44000.0,R15.26,2.346,34.163318,-118.381873,2.696,ML,4
765920,118,E,7,37,,R1.1,34.631,34.276428,-118.616547,0.76,ML,4
765922,118,W,7,37,,R1.1,34.631,34.276649,-118.616557,0.64,ML,4
765941,118,E,7,37,44000.0,R3.2,36.731,34.273305,-118.581148,0.55,ML,4
765943,118,W,7,37,44000.0,R3.2,36.731,34.273528999999996,-118.581144,0.53,ML,4
765958,118,E,7,37,44000.0,R5.2,38.731,34.273995,-118.546706,0.575,ML,4
765960,118,W,7,37,44000.0,R5.2,38.731,34.274229999999996,-118.54666599999999,0.565,ML,5
765976,118,W,7,37,,R2.2,35.731,34.275484999999996,-118.598169,0.545,ML,5
765978,118,E,7,37,,R2.2,35.731,34.275246,-118.59816299999999,0.425,ML,5
765993,118,W,7,37,44000.0,R4.2,37.731,34.273216,-118.563746,0.33,ML,5
765995,118,E,7,37,44000.0,R4.2,37.731,34.272999,-118.56376399999999,0.39,ML,5
766010,118,W,7,37,44000.0,R6.4,39.931,34.278307,-118.526519,0.625,ML,5
766012,118,E,7,37,44000.0,R6.4,39.931,34.278074,-118.526592,0.535,ML,4
766027,118,W,7,37,44000.0,R6.9,40.431,34.278043,-118.517789,0.5,ML,5
766029,118,E,7,37,44000.0,R6.9,40.431,34.277793,-118.517876,0.5,ML,4
766044,118,W,7,37,44000.0,R7.4,40.931,34.278039,-118.50904799999999,0.39,ML,5
766046,118,E,7,37,44000.0,R7.4,40.931,34.277783,-118.509148,0.415,ML,4
766060,118,W,7,37,44000.0,R9.5,43.031000000000006,34.266157,-118.47724,0.685,ML,4
766062,118,E,7,37,44000.0,R9.5,43.031000000000006,34.265948,-118.477329,0.535,ML,4
766096,118,W,7,37,44000.0,R10.3,43.831,34.266055,-118.46318799999999,0.55,ML,4
766110,118,W,7,37,44000.0,R11.8,45.331,34.267928999999995,-118.43732299999999,0.348,ML,4
766112,118,E,7,37,44000.0,R11.8,45.331,34.267722,-118.43726799999999,0.35,ML,5
766124,118,W,7,37,44000.0,R10.6,44.131,34.266023,-118.457798,0.25,ML,4
766138,118,E,7,37,44000.0,R10,43.531000000000006,34.265846999999994,-118.468667,0.4,ML,6
766153,118,E,7,37,44000.0,R12.3,45.831,34.271535,-118.429947,2.377,ML,4
766167,118,W,7,37,44000.0,R12.3,45.827,34.271696999999996,-118.43014099999999,2.379,ML,5
766170,118,E,7,37,44000.0,R10.3,43.831,34.265805,-118.46340900000001,0.4,ML,6
766184,118,W,7,37,44000.0,R11.6,45.131,34.267413,-118.44073700000001,0.5,ML,4
766185,118,E,7,37,44000.0,R11.6,45.131,34.267093,-118.440661,0.5,ML,3
766209,91,E,7,37,12552.0,R17.37,11.368,33.876279,-118.095037,0.58,ML,5
766211,91,W,7,37,12552.0,R17.37,11.368,33.876492999999996,-118.09503899999999,0.58,ML,3
766336,110,N,7,37,,8.66,8.59,33.855278999999996,-118.284699,0.615,ML,3
766337,110,S,7,37,,8.66,8.59,33.855273,-118.2849,2.85,ML,3
766493,405,S,7,37,11530.0,11.82,35.592,33.845636,-118.26994199999999,0.365,ML,5
766505,405,N,7,37,11530.0,12.05,35.821999999999996,33.848064,-118.272687,0.375,ML,5
766555,91,W,7,37,12552.0,R19.4,13.398,33.873627,-118.06062299999999,0.22,ML,4
766569,60,E,7,37,58072.0,R28.54,28.680999999999997,34.024204,-117.76244299999999,0.585,ML,4
766571,60,W,7,37,58072.0,R28.54,28.680999999999997,34.024575,-117.762375,0.485,ML,4
766585,60,E,7,37,58072.0,R29.73,29.871,34.024073,-117.74205800000001,0.43,ML,4
766587,60,W,7,37,58072.0,R29.73,29.871,34.024353999999995,-117.742097,0.342,ML,4
766600,60,E,7,37,58072.0,R28.97,29.111,34.024058000000004,-117.755124,0.305,ML,4
766602,60,W,7,37,58072.0,R28.97,29.111,34.024322,-117.755055,0.305,ML,4
766620,60,E,7,37,58072.0,R29.51,29.651,34.023534000000005,-117.745774,0.29,ML,4
766622,60,W,7,37,58072.0,R29.51,29.651,34.023776,-117.745822,0.29,ML,4
766642,60,W,7,37,58072.0,R29.15,29.291,34.02362,-117.75203,0.27,ML,4
766644,60,E,7,37,58072.0,R29.15,29.291,34.023384,-117.75209299999999,0.27,ML,4
766661,60,E,7,37,19192.0,R25.7,25.840999999999998,34.024192,-117.809808,1.4,ML,4
766740,14,N,7,37,44000.0,40,15.163,34.466671000000005,-118.32728300000001,3.75,ML,3
766758,14,N,7,37,,43.5,18.663,34.493332,-118.28028700000002,4.25,ML,3
766788,60,W,7,37,19192.0,R25.71,25.851,34.024471999999996,-117.809793,1.433,ML,4
766806,60,E,7,37,19192.0,R24.512,24.653000000000002,34.010718,-117.82258999999999,0.4,ML,6
766843,60,E,7,37,58072.0,R30.371,30.511999999999997,34.024861,-117.730929,0.408,ML,4
766851,605,N,7,37,52526.0,R6.85,8.902000000000001,33.902407000000004,-118.10511399999999,0.32,ML,4
766937,605,S,7,37,,R19.297,21.349,34.052932,-118.005202,0.39,ML,4
766988,110,S,7,37,44000.0,10,9.93,33.874645,-118.28513999999998,0.675,ML,4
767053,405,S,7,37,44000.0,40.08,63.852,34.169308,-118.468207,0.45,ML,4
767233,605,N,7,37,12552.0,R4.8,6.852,33.872931,-118.10111200000001,0.395,ML,3
767329,10,W,7,37,22230.0,29.98,28.48,34.067198,-118.019674,0.539,ML,4
767350,405,S,7,37,44000.0,40.9,64.672,34.18056,-118.47078400000001,0.615,ML,4
767351,405,N,7,37,44000.0,40.9,64.672,34.180527000000005,-118.470463,0.575,ML,4
767366,405,S,7,37,44000.0,43.2,66.972,34.21309,-118.47335700000001,0.615,ML,4
767367,405,N,7,37,44000.0,43.2,66.972,34.213275,-118.473134,0.705,ML,4
767454,2,W,7,37,44000.0,R18.8,11.362,34.146659,-118.22636000000001,0.33899999999999997,ML,4
767455,2,E,7,37,44000.0,R18.8,11.362,34.146613,-118.226176,0.45,ML,4
767470,2,E,7,37,44000.0,R19.47,12.032,34.155998,-118.224185,0.65,ML,6
767471,2,W,7,37,44000.0,R19.47,12.032,34.156037,-118.22443,0.45799999999999996,ML,6
767494,2,E,7,37,44000.0,15.2,7.7620000000000005,34.103332,-118.249733,2.65,ML,3
767495,2,W,7,37,44000.0,15.2,7.7620000000000005,34.103362,-118.249975,2.863,ML,3
767509,2,E,7,37,44000.0,15.5,8.062000000000001,34.107693,-118.24953799999999,0.45,ML,4
767523,2,E,7,37,44000.0,16.1,8.662,34.113959,-118.242956,0.45,ML,4
767541,2,E,7,37,44000.0,16.4,8.962,34.11606,-118.23838400000001,0.45,ML,4
767542,2,W,7,37,44000.0,16.4,8.962,34.116219,-118.238557,0.561,ML,4
